title,publisher,setName,subSet,setCount,releaseDate,setYear,tcdbUrl,priceguideUrl,setType
2001 Donruss Signature - Notable Nicknames Masters Series,,,,17,,2001,https://www.tcdb.com/ViewSet.cfm/sid/12737/2001-Donruss-Signature---Notable-Nicknames-Masters-Series,,Baseball
2015-16 Panini Select - Select Swatches Tie-Dye Prizms,,,,70,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127370/2015-16-Panini-Select---Select-Swatches-Tie-Dye-Prizms,,Basketball
2015-16 Panini Select - Signatures,,,,57,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127371/2015-16-Panini-Select---Signatures,,Basketball
2015-16 Panini Select - Signatures Black Prizms,,,,57,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127372/2015-16-Panini-Select---Signatures-Black-Prizms,,Basketball
2015-16 Panini Select - Signatures Copper Prizms,,,,57,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127373/2015-16-Panini-Select---Signatures-Copper-Prizms,,Basketball
2015-16 Panini Select - Signatures Gold Prizms,,,,57,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127374/2015-16-Panini-Select---Signatures-Gold-Prizms,,Basketball
2015-16 Panini Select - Signatures Rookie,,,,35,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127375/2015-16-Panini-Select---Signatures-Rookie,,Basketball
2015-16 Panini Select - Signatures Rookie Black Prizms,,,,35,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127376/2015-16-Panini-Select---Signatures-Rookie-Black-Prizms,,Basketball
2015-16 Panini Select - Signatures Rookie Copper Prizms,,,,35,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127377/2015-16-Panini-Select---Signatures-Rookie-Copper-Prizms,,Basketball
2015-16 Panini Select - Signatures Rookie Gold Prizms,,,,35,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127378/2015-16-Panini-Select---Signatures-Rookie-Gold-Prizms,,Basketball
2015-16 Panini Select - Sparks Memorabilia,,,,25,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127379/2015-16-Panini-Select---Sparks-Memorabilia,,Basketball
2001 Donruss Signature - Proofs,,,,311,,2001,https://www.tcdb.com/ViewSet.cfm/sid/12738/2001-Donruss-Signature---Proofs,,Baseball
2015-16 Panini Select - Sparks Memorabilia Black Prizms,,,,25,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127380/2015-16-Panini-Select---Sparks-Memorabilia-Black-Prizms,,Basketball
2015-16 Panini Select - Sparks Memorabilia Gold Prizms,,,,25,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127381/2015-16-Panini-Select---Sparks-Memorabilia-Gold-Prizms,,Basketball
2015-16 Panini Select - Sparks Memorabilia Tie-Dye Prizms,,,,25,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127382/2015-16-Panini-Select---Sparks-Memorabilia-Tie-Dye-Prizms,,Basketball
2015-16 Panini Select - Throwback Memorabilia,,,,50,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127383/2015-16-Panini-Select---Throwback-Memorabilia,,Basketball
2015-16 Panini Select - Throwback Memorabilia Black Prizms,,,,50,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127384/2015-16-Panini-Select---Throwback-Memorabilia-Black-Prizms,,Basketball
2015-16 Panini Select - Throwback Memorabilia Gold Prizms,,,,50,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127385/2015-16-Panini-Select---Throwback-Memorabilia-Gold-Prizms,,Basketball
2015-16 Panini Select - Throwback Memorabilia Tie-Dye Prizms,,,,50,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127386/2015-16-Panini-Select---Throwback-Memorabilia-Tie-Dye-Prizms,,Basketball
1990-91 Coca-Cola Chicago Blackhawks,,,,28,,1990-91,https://www.tcdb.com/ViewSet.cfm/sid/127387/1990-91-Coca-Cola-Chicago-Blackhawks,,Hockey
,,,,0,,1990-91,https://www.tcdb.com/ViewSet.cfm/sid/127388/1990-91-Junior-Whalers/7-Eleven-Hartford-Whalers,,Hockey
1990-91 Smokey Los Angeles Kings,,,,25,,1990-91,https://www.tcdb.com/ViewSet.cfm/sid/127389/1990-91-Smokey-Los-Angeles-Kings-,,Hockey
2001 Donruss Signature - Stats,,,,52,,2001,https://www.tcdb.com/ViewSet.cfm/sid/12739/2001-Donruss-Signature---Stats,,Baseball
1990-91 Montreal Canadiens Postcards,,,,36,,1990-91,https://www.tcdb.com/ViewSet.cfm/sid/127390/1990-91-Montreal-Canadiens-Postcards,,Hockey
1990-91 Philadelphia Flyers Postcards,,,,26,,1990-91,https://www.tcdb.com/ViewSet.cfm/sid/127391/1990-91-Philadelphia-Flyers-Postcards,,Hockey
1990-91 Kodak St. Louis Blues,,,,25,,1990-91,https://www.tcdb.com/ViewSet.cfm/sid/127392/1990-91-Kodak-St.-Louis-Blues,,Hockey
,,,,0,,1990-91,https://www.tcdb.com/ViewSet.cfm/sid/127393/1990-91-Mohawk-Vancouver-Canucks,,Hockey
1990-91 Kodak Washington Capitals,,,,25,,1990-91,https://www.tcdb.com/ViewSet.cfm/sid/127394/1990-91-Kodak-Washington-Capitals,,Hockey
1990-91 Smokey Washington Capitals,,,,22,,1990-91,https://www.tcdb.com/ViewSet.cfm/sid/127395/1990-91-Smokey-Washington-Capitals,,Hockey
1990-91 Halifax Citadels (AHL) Police,,,,28,,1990-91,https://www.tcdb.com/ViewSet.cfm/sid/127396/1990-91-Halifax-Citadels-(AHL)-Police,,Hockey
1990-91 Moncton Hawks (AHL) Police,,,,25,,1990-91,https://www.tcdb.com/ViewSet.cfm/sid/127397/1990-91-Moncton-Hawks-(AHL)-Police,,Hockey
1990-91 Newmarket Saints (AHL) Police,,,,27,,1990-91,https://www.tcdb.com/ViewSet.cfm/sid/127398/1990-91-Newmarket-Saints-(AHL)-Police,,Hockey
,,,,0,,1990-91,https://www.tcdb.com/ViewSet.cfm/sid/127399/1990-91-7th-Inning-Sketch-Cincinnati-Cyclones-(ECHL),,Hockey
2001 Donruss Signature - Stats Masters Series,,,,52,,2001,https://www.tcdb.com/ViewSet.cfm/sid/12740/2001-Donruss-Signature---Stats-Masters-Series,,Baseball
1990-91 7th Inning Sketch Hampton Roads Admirals (ECHL),,,,20,,1990-91,https://www.tcdb.com/ViewSet.cfm/sid/127400/1990-91-7th-Inning-Sketch-Hampton-Roads-Admirals-(ECHL),,Hockey
,,,,0,,1990-91,https://www.tcdb.com/ViewSet.cfm/sid/127401/1990-91-7th-Inning-Sketch-Knoxville-Cherokees-(ECHL),,Hockey
1990-91 7th Inning Sketch Richmond Renegades (ECHL),,,,18,,1990-91,https://www.tcdb.com/ViewSet.cfm/sid/127402/1990-91-7th-Inning-Sketch-Richmond-Renegades-(ECHL),,Hockey
,,,,0,,1990-91,https://www.tcdb.com/ViewSet.cfm/sid/127403/1990-91-7th-Inning-Sketch-Winston-Salem-Thunderbirds-(ECHL),,Hockey
1990-91 Michigan Tech Huskies (NCAA),,,,38,,1990-91,https://www.tcdb.com/ViewSet.cfm/sid/127405/1990-91-Michigan-Tech-Huskies-(NCAA),,Hockey
1990-91 P.L.A.Y. Kitchener Rangers (OHL),,,,30,,1990-91,https://www.tcdb.com/ViewSet.cfm/sid/127406/1990-91-P.L.A.Y.-Kitchener-Rangers-(OHL),,Hockey
1990-91 P.L.A.Y. Sudbury Wolves (OHL),,,,25,,1990-91,https://www.tcdb.com/ViewSet.cfm/sid/127407/1990-91-P.L.A.Y.-Sudbury-Wolves-(OHL),,Hockey
1991-92 Sports Action Boston Bruins,,,,24,,1991-92,https://www.tcdb.com/ViewSet.cfm/sid/127408/1991-92-Sports-Action-Boston-Bruins,,Hockey
1991-92 Coca-Cola Chicago Blackhawks,,,,28,,1991-92,https://www.tcdb.com/ViewSet.cfm/sid/127409/1991-92-Coca-Cola-Chicago-Blackhawks,,Hockey
2001 Donruss Signature - Team Trademarks,,,,57,,2001,https://www.tcdb.com/ViewSet.cfm/sid/12741/2001-Donruss-Signature---Team-Trademarks,,Baseball
,,,,0,,1991-92,https://www.tcdb.com/ViewSet.cfm/sid/127410/1991-92-Junior-Whalers/7-Eleven-Hartford-Whalers,,Hockey
1991-92 Philadelphia Flyers Postcards,,,,26,,1991-92,https://www.tcdb.com/ViewSet.cfm/sid/127411/1991-92-Philadelphia-Flyers-Postcards,,Hockey
1991-92 Coke/Elby's Pittsburgh Penguins,,,,25,,1991-92,https://www.tcdb.com/ViewSet.cfm/sid/127412/1991-92-Coke/Elby's-Pittsburgh-Penguins,,Hockey
1991-92 St. Louis Blues Postcards,,,,22,,1991-92,https://www.tcdb.com/ViewSet.cfm/sid/127413/1991-92-St.-Louis-Blues-Postcards,,Hockey
,,,,0,,1991-92,https://www.tcdb.com/ViewSet.cfm/sid/127414/1991-92-Washington-Capitals-Postcards,,Hockey
1991-92 Baltimore Skipjacks (AHL),,,,15,,1991-92,https://www.tcdb.com/ViewSet.cfm/sid/127415/1991-92-Baltimore-Skipjacks-(AHL),,Hockey
,,,,0,,1991-92,https://www.tcdb.com/ViewSet.cfm/sid/127416/1991-92-Moncton-Hawks-(AHL),,Hockey
,,,,0,,1991-92,https://www.tcdb.com/ViewSet.cfm/sid/127417/1991-92-Kodak-Rochester-Americans-(AHL),,Hockey
1991-92 Dunkin' Donuts Rochester Americans (AHL),,,,16,,1991-92,https://www.tcdb.com/ViewSet.cfm/sid/127418/1991-92-Dunkin'-Donuts-Rochester-Americans-(AHL),,Hockey
,,,,0,,1991-92,https://www.tcdb.com/ViewSet.cfm/sid/127419/1991-92-Genessee-Beer-Rochester-Americans-(AHL)-Postcards,,Hockey
2001 Donruss Signature - Team Trademarks Masters Series,,,,57,,2001,https://www.tcdb.com/ViewSet.cfm/sid/12742/2001-Donruss-Signature---Team-Trademarks-Masters-Series,,Baseball
1991-92 7th Inning Sketch Michigan Falcons (CoHL),,,,21,,1991-92,https://www.tcdb.com/ViewSet.cfm/sid/127420/1991-92-7th-Inning-Sketch-Michigan-Falcons-(CoHL),,Hockey
1999 Futera Chelsea Fans' Selection - Hot Shots,,,,9,,1999,https://www.tcdb.com/ViewSet.cfm/sid/127421/1999-Futera-Chelsea-Fans'-Selection---Hot-Shots,,Soccer
1999 Futera Chelsea Fans' Selection - Vortex,,,,9,,1999,https://www.tcdb.com/ViewSet.cfm/sid/127422/1999-Futera-Chelsea-Fans'-Selection---Vortex,,Soccer
1991-92 Cincinnati Cyclones (IHL),,,,25,,1991-92,https://www.tcdb.com/ViewSet.cfm/sid/127423/1991-92-Cincinnati-Cyclones-(IHL),,Hockey
1991-92 RBI Sports Cards Greensboro Monarchs (ECHL),,,,19,,1991-92,https://www.tcdb.com/ViewSet.cfm/sid/127424/1991-92-RBI-Sports-Cards-Greensboro-Monarchs-(ECHL),,Hockey
1991-92 Hampton Roads Admirals (ECHL),,,,20,,1991-92,https://www.tcdb.com/ViewSet.cfm/sid/127425/1991-92-Hampton-Roads-Admirals-(ECHL),,Hockey
1991-92 Johnstown Chiefs (ECHL),,,,20,,1991-92,https://www.tcdb.com/ViewSet.cfm/sid/127426/1991-92-Johnstown-Chiefs-(ECHL),,Hockey
1991-92 Knoxville Cherokees (ECHL),,,,20,,1991-92,https://www.tcdb.com/ViewSet.cfm/sid/127427/1991-92-Knoxville-Cherokees-(ECHL),,Hockey
1991-92 Nashville Knights (ECHL),,,,25,,1991-92,https://www.tcdb.com/ViewSet.cfm/sid/127428/1991-92-Nashville-Knights-(ECHL),,Hockey
1991-92 Richmond Renegades (ECHL),,,,20,,1991-92,https://www.tcdb.com/ViewSet.cfm/sid/127429/1991-92-Richmond-Renegades-(ECHL),,Hockey
2001 Donruss Studio - Diamond Collection,,,,47,,2001,https://www.tcdb.com/ViewSet.cfm/sid/12743/2001-Donruss-Studio---Diamond-Collection,,Baseball
1991-92 Richmond Renegades (ECHL),,,,20,,1991-92,https://www.tcdb.com/ViewSet.cfm/sid/127430/1991-92-Richmond-Renegades-(ECHL),,Hockey
,,,,0,,1991-92,https://www.tcdb.com/ViewSet.cfm/sid/127431/1991-92-Kansas-City-Blades-(IHL),,Hockey
1991-92 Alberta Lotteries Canada's National Team,,,,24,,1991-92,https://www.tcdb.com/ViewSet.cfm/sid/127432/1991-92-Alberta-Lotteries-Canada's-National-Team,,Hockey
,,,,0,,1991-92,https://www.tcdb.com/ViewSet.cfm/sid/127433/1991-92-Campbellton-Tigers-(NBSHL),,Hockey
1991-92 Lake Superior State Lakers (NCAA),,,,28,,1991-92,https://www.tcdb.com/ViewSet.cfm/sid/127434/1991-92-Lake-Superior-State-Lakers-(NCAA),,Hockey
1991-92 Irving Maine Black Bears (NCAA),,,,16,,1991-92,https://www.tcdb.com/ViewSet.cfm/sid/127435/1991-92-Irving-Maine-Black-Bears-(NCAA),,Hockey
1991-92 Michigan Tech Huskies (NCAA),,,,36,,1991-92,https://www.tcdb.com/ViewSet.cfm/sid/127436/1991-92-Michigan-Tech-Huskies-(NCAA),,Hockey
1991-92 Michigan Wolverines (NCAA),,,,25,,1991-92,https://www.tcdb.com/ViewSet.cfm/sid/127437/1991-92-Michigan-Wolverines-(NCAA),,Hockey
1991-92 MCI Minnesota Golden Gophers (NCAA),,,,26,,1991-92,https://www.tcdb.com/ViewSet.cfm/sid/127439/1991-92-MCI-Minnesota-Golden-Gophers-(NCAA),,Hockey
2001 Donruss Studio - Diamond Cut Collection,,,,47,,2001,https://www.tcdb.com/ViewSet.cfm/sid/12744/2001-Donruss-Studio---Diamond-Cut-Collection,,Baseball
1991-92 Avant Garde BCJHL,,,,170,,1991-92,https://www.tcdb.com/ViewSet.cfm/sid/127440/1991-92-Avant-Garde-BCJHL,,Hockey
1991-92 Oshawa Generals (OHL),,,,26,,1991-92,https://www.tcdb.com/ViewSet.cfm/sid/127441/1991-92-Oshawa-Generals-(OHL),,Hockey
1991-92 Air Canada/Old Dutch SJHL All-Stars,,,,50,,1991-92,https://www.tcdb.com/ViewSet.cfm/sid/127442/1991-92-Air-Canada/Old-Dutch-SJHL-All-Stars,,Hockey
1991-92 Saskatoon Blades (WHL) Police,,,,29,,1991-92,https://www.tcdb.com/ViewSet.cfm/sid/127443/1991-92-Saskatoon-Blades-(WHL)-Police,,Hockey
1992-93 Dairy Mart Hartford Whalers,,,,25,,1992-93,https://www.tcdb.com/ViewSet.cfm/sid/127444/1992-93-Dairy-Mart-Hartford-Whalers,,Hockey
,,,,0,,1992-93,https://www.tcdb.com/ViewSet.cfm/sid/127445/1992-93-Ottawa-Senators,,Hockey
1992-93 Philadelphia Flyers Postcards,,,,23,,1992-93,https://www.tcdb.com/ViewSet.cfm/sid/127446/1992-93-Philadelphia-Flyers-Postcards,,Hockey
1992-93 Kodak Washington Capitals,,,,25,,1992-93,https://www.tcdb.com/ViewSet.cfm/sid/127448/1992-93-Kodak-Washington-Capitals,,Hockey
1986-87 Kraft Drawings - Cardboard Blue Backs,,,,81,,1986-87,https://www.tcdb.com/ViewSet.cfm/sid/127449/1986-87-Kraft-Drawings---Cardboard-Blue-Backs,,Hockey
2001 Donruss Studio - Diamond Cut Collection Autographs,,,,6,,2001,https://www.tcdb.com/ViewSet.cfm/sid/12745/2001-Donruss-Studio---Diamond-Cut-Collection-Autographs,,Baseball
,,,,0,,1986-87,https://www.tcdb.com/ViewSet.cfm/sid/127450/1986-87-Minnesota-North-Stars-Postcards,,Hockey
1986-87 Montreal Canadiens,,,,30,,1986-87,https://www.tcdb.com/ViewSet.cfm/sid/127451/1986-87-Montreal-Canadiens,,Hockey
1986-87 Philadelphia Flyers Postcards,,,,30,,1986-87,https://www.tcdb.com/ViewSet.cfm/sid/127452/1986-87-Philadelphia-Flyers-Postcards,,Hockey
1986-87 Panini Ishockey (Swedish) Stickers,,,,270,,1986-87,https://www.tcdb.com/ViewSet.cfm/sid/127453/1986-87-Panini-Ishockey-(Swedish)-Stickers,,Hockey
1970-71 Soviet National Team Postcards,,,,27,,1970-71,https://www.tcdb.com/ViewSet.cfm/sid/127454/1970-71-Soviet-National-Team-Postcards,,Hockey
1970-71 Williams Hockey (Swedish),,,,384,,1970-71,https://www.tcdb.com/ViewSet.cfm/sid/127455/1970-71-Williams-Hockey-(Swedish),,Hockey
1970-71 Cumulus Mastar-Serien (Swedish),,,,195,,1970-71,https://www.tcdb.com/ViewSet.cfm/sid/127456/1970-71-Cumulus-Mastar-Serien-(Swedish),,Hockey
1969-70 Williams Ishockey (Swedish),,,,384,,1969-70,https://www.tcdb.com/ViewSet.cfm/sid/127457/1969-70-Williams-Ishockey-(Swedish),,Hockey
1973-74 Soviet National Team Postcards,,,,25,,1973-74,https://www.tcdb.com/ViewSet.cfm/sid/127458/1973-74-Soviet-National-Team-Postcards,,Hockey
1974-75 Soviet National Team Postcards,,,,25,,1974-75,https://www.tcdb.com/ViewSet.cfm/sid/127459/1974-75-Soviet-National-Team-Postcards,,Hockey
2001 Donruss Studio - Leather and Lumber,,,,47,,2001,https://www.tcdb.com/ViewSet.cfm/sid/12746/2001-Donruss-Studio---Leather-and-Lumber,,Baseball
1974-75 Hamilton Fincups (OHA),,,,18,,1974-75,https://www.tcdb.com/ViewSet.cfm/sid/127460/1974-75-Hamilton-Fincups-(OHA),,Hockey
1976 Detroit Red Wings Old Timers,,,,18,,1976,https://www.tcdb.com/ViewSet.cfm/sid/127461/1976-Detroit-Red-Wings-Old-Timers,,Hockey
,,,,0,,1976-77,https://www.tcdb.com/ViewSet.cfm/sid/127462/1976-77-Cleveland-Barons,,Hockey
1976-77 Colorado Rockies Puck Bucks,,,,20,,1976-77,https://www.tcdb.com/ViewSet.cfm/sid/127463/1976-77-Colorado-Rockies-Puck-Bucks,,Hockey
1977-78 Colorado Rockies Team Photos,,,,28,,1977-78,https://www.tcdb.com/ViewSet.cfm/sid/127464/1977-78-Colorado-Rockies-Team-Photos,,Hockey
,,,,0,,1978-79,https://www.tcdb.com/ViewSet.cfm/sid/127465/1978-79-SM-Liiga-Kiekkoilijat-(Finnish),,Hockey
1979-80 Minnesota North Stars Postcards,,,,26,,1979-80,https://www.tcdb.com/ViewSet.cfm/sid/127466/1979-80-Minnesota-North-Stars-Postcards,,Hockey
1979-80 New York Islanders Transparencies,,,,22,,1979-80,https://www.tcdb.com/ViewSet.cfm/sid/127467/1979-80-New-York-Islanders-Transparencies,,Hockey
1980-81 Minnesota North Stars Postcards,,,,24,,1980-81,https://www.tcdb.com/ViewSet.cfm/sid/127468/1980-81-Minnesota-North-Stars-Postcards,,Hockey
2015 Panini Luxe - Die Cut Autographs,,,,18,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127469/2015-Panini-Luxe---Die-Cut-Autographs,,Football
2001 Donruss Studio - Leather and Lumber Combos,,,,47,,2001,https://www.tcdb.com/ViewSet.cfm/sid/12747/2001-Donruss-Studio---Leather-and-Lumber-Combos,,Baseball
2015 Panini Luxe - Die Cut Autographs Black,,,,32,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127470/2015-Panini-Luxe---Die-Cut-Autographs-Black,,Football
2015 Panini Luxe - Die Cut Autographs Gold,,,,32,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127471/2015-Panini-Luxe---Die-Cut-Autographs-Gold,,Football
2015 Panini Luxe - Die Cut Autographs Silver,,,,32,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127472/2015-Panini-Luxe---Die-Cut-Autographs-Silver,,Football
2015 Panini Luxe - Die Cut Rookie Autographs,,,,18,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127473/2015-Panini-Luxe---Die-Cut-Rookie-Autographs,,Football
2015 Panini Luxe - Die Cut Rookie Autographs Black,,,,19,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127474/2015-Panini-Luxe---Die-Cut-Rookie-Autographs-Black,,Football
2015 Panini Luxe - Die Cut Rookie Autographs Gold,,,,19,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127475/2015-Panini-Luxe---Die-Cut-Rookie-Autographs-Gold,,Football
2015 Panini Luxe - Die Cut Rookie Autographs Silver,,,,19,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127476/2015-Panini-Luxe---Die-Cut-Rookie-Autographs-Silver,,Football
2015 Panini Luxe - Framed Memorabilia Autographs,,,,19,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127477/2015-Panini-Luxe---Framed-Memorabilia-Autographs,,Football
2015 Panini Luxe - Framed Memorabilia Autographs Prime Black Tags,,,,16,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127478/2015-Panini-Luxe---Framed-Memorabilia-Autographs-Prime-Black-Tags,,Football
2015 Panini Luxe - Framed Memorabilia Autographs Prime Gold,,,,19,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127479/2015-Panini-Luxe---Framed-Memorabilia-Autographs-Prime-Gold,,Football
2001 Donruss Studio - Masterstrokes,,,,28,,2001,https://www.tcdb.com/ViewSet.cfm/sid/12748/2001-Donruss-Studio---Masterstrokes,,Baseball
2015 Panini Luxe - Framed Memorabilia Autographs Silver,,,,19,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127480/2015-Panini-Luxe---Framed-Memorabilia-Autographs-Silver,,Football
2015 Panini Luxe - Framed Rookie Memorabilia Autographs,,,,40,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127481/2015-Panini-Luxe---Framed-Rookie-Memorabilia-Autographs,,Football
2015 Panini Luxe - Framed Rookie Memorabilia Autographs Prime Black Tags,,,,40,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127482/2015-Panini-Luxe---Framed-Rookie-Memorabilia-Autographs-Prime-Black-Tags,,Football
2015 Panini Luxe - Framed Rookie Memorabilia Autographs Prime Gold,,,,40,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127483/2015-Panini-Luxe---Framed-Rookie-Memorabilia-Autographs-Prime-Gold,,Football
2015 Panini Luxe - Framed Rookie Memorabilia Autographs Silver,,,,40,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127484/2015-Panini-Luxe---Framed-Rookie-Memorabilia-Autographs-Silver,,Football
2015 Panini Luxe - Framed Autographs,,,,26,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127485/2015-Panini-Luxe---Framed-Autographs,,Football
2015 Panini Luxe - Framed Autographs Black,,,,32,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127486/2015-Panini-Luxe---Framed-Autographs-Black,,Football
2015 Panini Luxe - Framed Autographs Gold,,,,33,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127487/2015-Panini-Luxe---Framed-Autographs-Gold,,Football
2015 Panini Luxe - Framed Autographs Silver,,,,32,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127488/2015-Panini-Luxe---Framed-Autographs-Silver,,Football
2015 Panini Luxe - Framed Rookie Autographs,,,,39,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127489/2015-Panini-Luxe---Framed-Rookie-Autographs,,Football
2001 Donruss Studio - Masterstrokes Artist's Proofs,,,,28,,2001,https://www.tcdb.com/ViewSet.cfm/sid/12749/2001-Donruss-Studio---Masterstrokes-Artist's-Proofs,,Baseball
2015 Panini Luxe - Framed Rookie Autographs Black,,,,38,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127490/2015-Panini-Luxe---Framed-Rookie-Autographs-Black,,Football
2015 Panini Luxe - Framed Rookie Autographs Gold,,,,40,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127491/2015-Panini-Luxe---Framed-Rookie-Autographs-Gold,,Football
2015 Panini Luxe - Framed Rookie Autographs Silver,,,,38,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127492/2015-Panini-Luxe---Framed-Rookie-Autographs-Silver,,Football
2015 Panini Luxe - Luxe Memorabilia Prime,,,,90,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127493/2015-Panini-Luxe---Luxe-Memorabilia-Prime,,Football
2015 Panini Luxe - Memorabilia Die Cuts Prime Black,,,,100,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127494/2015-Panini-Luxe---Memorabilia-Die-Cuts-Prime-Black,,Football
2015 Panini Luxe - Memorabilia Die Cuts Prime Blue,,,,100,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127495/2015-Panini-Luxe---Memorabilia-Die-Cuts-Prime-Blue,,Football
2015 Panini Luxe - Memorabilia Die Cuts Prime Gold,,,,100,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127496/2015-Panini-Luxe---Memorabilia-Die-Cuts-Prime-Gold,,Football
2015 Panini Luxe - Memorabilia Die Cuts Prime Red,,,,100,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127497/2015-Panini-Luxe---Memorabilia-Die-Cuts-Prime-Red,,Football
2015 Panini Luxe - Super Bowl Signatures,,,,10,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127498/2015-Panini-Luxe---Super-Bowl-Signatures,,Football
2016 Topps Opening Day - Black,,,,200,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127499/2016-Topps-Opening-Day---Black,,Baseball
1998 Ultra - Artistic Talents,,,,18,,1998,https://www.tcdb.com/ViewSet.cfm/sid/1275/1998-Ultra---Artistic-Talents,,Baseball
2001 Donruss Studio - Private Signings 5x7,,,,48,,2001,https://www.tcdb.com/ViewSet.cfm/sid/12750/2001-Donruss-Studio---Private-Signings-5x7,,Baseball
1997-98 Score Board Autographed Collection - Autographs,,,,33,,1997-98,https://www.tcdb.com/ViewSet.cfm/sid/127500/1997-98-Score-Board-Autographed-Collection---Autographs,,Multi-Sport
1971-72 McDonalds Miami Floridians,,,,10,,1971-72,https://www.tcdb.com/ViewSet.cfm/sid/127501/1971-72-McDonalds-Miami-Floridians,,Basketball
2016 Topps Museum Collection - Triple Autographs,,,,3,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127502/2016-Topps-Museum-Collection---Triple-Autographs,,Baseball
2016 Topps Museum Collection - Premium Prints Autograph,,,,21,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127503/2016-Topps-Museum-Collection---Premium-Prints-Autograph,,Baseball
1951-52 Bedard & Donaldson (Bas Du Fleuve) LSLHL,,,,58,,1951-52,https://www.tcdb.com/ViewSet.cfm/sid/127504/1951-52-Bedard-&-Donaldson-(Bas-Du-Fleuve)-LSLHL,,Hockey
2016 Topps Museum Collection - Single Player Primary Pieces Quad Relic Legends,,,,20,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127505/2016-Topps-Museum-Collection---Single-Player-Primary-Pieces-Quad-Relic-Legends,,Baseball
2016 Topps Museum Collection - Single Player Primary Pieces Quad Relic Legends - Gold,,,,20,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127506/2016-Topps-Museum-Collection---Single-Player-Primary-Pieces-Quad-Relic-Legends---Gold,,Baseball
,,,,0,,1951-52,https://www.tcdb.com/ViewSet.cfm/sid/127507/1951-52-Buffalo-Bisons-(AHL),,Hockey
2001 Donruss Studio - Proofs,,,,200,,2001,https://www.tcdb.com/ViewSet.cfm/sid/12751/2001-Donruss-Studio---Proofs,,Baseball
2016 Topps Museum Collection - Canvas Collection Reprints,,,,25,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127510/2016-Topps-Museum-Collection---Canvas-Collection-Reprints,,Baseball
2016 Topps Museum Collection - Canvas Collection Originals,,,,31,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127511/2016-Topps-Museum-Collection---Canvas-Collection-Originals,,Baseball
,,,,0,,1973-74,https://www.tcdb.com/ViewSet.cfm/sid/127512/1973-74-McCarthy-Detroit-Red-Wings-Postcards,,Hockey
2003 Bench Warmer - Kiss,,,,16,,2003,https://www.tcdb.com/ViewSet.cfm/sid/127514/2003-Bench-Warmer---Kiss,,Non-Sport
